id,salary_from,salary_to,target_prof
171316,0,0,повар
165350,0,0,повар
5682,0,0,повар
299711,0,0,повар
198222,0,0,повар
173928,0,0,повар
375742,0,0,повар
8317,0,0,повар
5158,0,0,повар
60191,0,0,повар
261,0,0,повар
379713,0,0,повар
175779,0,0,повар
237425,0,0,повар
382400,0,0,повар
344167,0,0,повар
13331,0,0,повар
94615,0,0,повар
42982,0,0,повар
92237,0,0,повар
164044,0,0,повар
26537,0,0,повар
236476,0,0,повар
468795,0,0,повар
356772,0,0,повар
93261,0,0,повар
368623,0,0,повар
393622,0,0,повар
296369,0,0,повар
148915,0,0,повар
59835,0,0,повар
401834,0,0,повар
19673,0,0,повар
66006,0,0,повар
139645,0,0,повар
303142,0,0,повар
269735,0,0,повар
142602,0,0,повар
385308,0,0,повар
273076,0,0,повар
408152,0,0,повар
185839,0,0,повар
183898,0,0,повар
312915,0,0,повар
113672,0,0,повар
377039,0,0,повар
216683,0,0,повар
170170,0,0,повар
32952,0,0,повар
290510,0,0,повар
414382,0,0,повар
288086,0,0,повар
429672,0,0,повар
254626,0,0,повар
460097,0,0,повар
429411,0,0,повар
463985,0,0,повар
307883,0,0,повар
352120,0,0,повар
259195,0,0,повар
210256,0,0,повар
186695,0,0,повар
232433,0,0,повар
130711,0,0,повар
357927,0,0,повар
6889,0,0,повар
304216,0,0,повар
168096,0,0,повар
84227,0,0,повар
284519,0,0,повар
53574,0,0,повар
323275,0,0,повар
124387,0,0,повар
186631,0,0,повар
116055,0,0,повар
320984,0,0,повар
190998,0,0,повар
109445,0,0,повар
453186,0,0,повар
389033,0,0,повар
47527,0,0,повар
411192,0,0,повар
93074,0,0,повар
114426,0,0,повар
2736,0,0,повар
160092,0,0,повар
144062,0,0,повар
144068,0,0,повар
422773,0,0,повар
207406,0,0,повар
280720,0,0,повар
94350,0,0,повар
79641,0,0,повар
453500,0,0,повар
199523,0,0,повар
429310,0,0,повар
305255,0,0,повар
379434,0,0,повар
407217,0,0,повар
260847,0,0,повар
282245,0,0,повар
124804,0,0,повар
153646,0,0,повар
470722,0,0,повар
66439,0,0,повар
434596,0,0,повар
207204,0,0,повар
172675,0,0,повар
209371,0,0,повар
22717,0,0,повар
397478,0,0,повар
384126,0,0,повар
223810,0,0,повар
27219,0,0,повар
307203,0,0,повар
462779,0,0,повар
135054,0,0,повар
332952,0,0,повар
382672,0,0,повар
302271,0,0,повар
336618,0,0,повар
288370,0,0,повар
125743,0,0,повар
92153,0,0,повар
162007,0,0,повар
353299,0,0,повар
116183,0,0,повар
360430,0,0,повар
151487,0,0,повар
157925,0,0,повар
439522,0,0,повар
251650,0,0,повар
118340,0,0,повар
152542,0,0,повар
239930,0,0,повар
191080,0,0,повар
188638,0,0,повар
45589,0,0,повар
127496,0,0,повар
23477,0,0,повар
252157,0,0,повар
101441,0,0,повар
355330,0,0,повар
69882,0,0,повар
67229,0,0,повар
277976,0,0,повар
344081,0,0,повар
15937,0,0,повар
113956,0,0,повар
79636,0,0,повар
101166,0,0,повар
168934,0,0,повар
6500,0,0,повар
386898,0,0,повар
330557,0,0,повар
146477,0,0,повар
258070,0,0,повар
9844,0,0,повар
206167,0,0,повар
317543,0,0,повар
97500,0,0,повар
17497,0,0,повар
226825,0,0,повар
61289,0,0,повар
25619,0,0,повар
131820,0,0,повар
328797,0,0,повар
357804,0,0,повар
458794,0,0,повар
178603,0,0,повар
368486,0,0,повар
413590,0,0,повар
141593,0,0,повар
330356,0,0,повар
184123,0,0,повар
53336,0,0,повар
126699,0,0,повар
75651,0,0,повар
459781,0,0,повар
277414,0,0,повар
277452,0,0,повар
126817,0,0,повар
320838,0,0,повар
254261,0,0,повар
38326,0,0,повар
268113,0,0,повар
457300,0,0,повар
312766,0,0,повар
287861,0,0,повар
138948,0,0,повар
164122,0,0,повар
134519,0,0,повар
62557,0,0,повар
379151,0,0,повар
423680,0,0,повар
18866,0,0,повар
387341,0,0,повар
223329,0,0,повар
249391,0,0,повар
470345,0,0,повар
415154,0,0,повар
411423,0,0,повар
153705,0,0,повар
465208,0,0,повар
432145,0,0,повар
119319,0,0,повар
341956,0,0,повар
266897,0,0,повар
145652,0,0,повар
401051,0,0,повар
462729,0,0,повар
315232,0,0,повар
114890,0,0,повар
149431,0,0,повар
426152,0,0,повар
338654,0,0,повар
122287,0,0,повар
82636,0,0,повар
236328,0,0,повар
373745,0,0,повар
373521,0,0,повар
66600,0,0,повар
270560,0,0,повар
263840,0,0,повар
41859,0,0,повар
103662,0,0,повар
17736,0,0,повар
950,0,0,повар
448605,0,0,повар
237072,0,0,повар
85561,0,0,повар
318545,0,0,повар
321500,0,0,повар
292407,0,0,повар
317481,0,0,повар
444767,0,0,повар
211891,0,0,повар
190185,0,0,повар
123352,0,0,повар
15629,0,0,повар
188989,0,0,повар
6145,0,0,повар
149015,0,0,повар
47887,0,0,повар
380909,0,0,повар
3326,0,0,повар
62784,0,0,повар
341684,0,0,повар
154737,0,0,повар
266464,0,0,повар
53320,0,0,повар
206548,0,0,повар
457585,0,0,повар
84636,0,0,повар
282806,0,0,повар
396121,0,0,повар
175678,0,0,повар
441765,0,0,повар
422564,0,0,повар
280399,0,0,повар
174472,0,0,повар
101575,0,0,повар
454534,0,0,повар
137017,0,0,повар
39500,0,0,повар
440271,0,0,повар
276627,0,0,повар
452884,0,0,повар
368481,0,0,повар
100653,0,0,повар
234323,0,0,повар
145627,0,0,повар
166141,0,0,повар
36483,0,0,повар
162461,0,0,повар
139853,0,0,повар
408126,0,0,повар
389538,0,0,повар
217935,0,0,повар
383839,0,0,повар
458455,0,0,повар
63183,0,0,повар
233162,0,0,повар
377643,0,0,повар
147003,0,0,повар
194660,0,0,повар
141227,0,0,повар
179336,0,0,повар
28338,0,0,повар
226476,0,0,повар
169425,0,0,повар
58292,0,0,повар
46650,0,0,повар
7481,0,0,повар
13800,0,0,повар
435,0,0,повар
392284,0,0,повар
352680,0,0,повар
372021,0,0,повар
43736,0,0,повар
270515,0,0,повар
436878,0,0,повар
255469,0,0,повар
107652,0,0,повар
107151,0,0,повар
424733,0,0,повар
49328,0,0,повар
360869,0,0,повар
255914,0,0,повар
447892,0,0,повар
98886,0,0,повар
211235,0,0,повар
468606,0,0,повар
48034,0,0,повар
434582,0,0,повар
19005,0,0,повар
354485,0,0,повар
320482,0,0,повар
184458,0,0,повар
85786,0,0,повар
438873,0,0,повар
374851,0,0,повар
414881,0,0,повар
261885,0,0,повар
425935,0,0,повар
213,0,0,повар
363454,0,0,повар
242311,0,0,повар
230004,0,0,повар
91356,0,0,повар
393832,0,0,повар
5726,0,0,повар
115121,0,0,повар
69888,0,0,повар
352566,0,0,повар
92817,0,0,повар
14613,0,0,повар
449328,0,0,повар
393682,0,0,повар
2481,0,0,повар
99172,0,0,повар
179950,0,0,повар
446600,0,0,повар
460366,0,0,повар
443687,0,0,повар
226198,0,0,повар
107481,0,0,повар
162102,0,0,повар
176602,0,0,повар
251678,0,0,повар
355018,0,0,повар
254274,0,0,повар
159001,0,0,повар
364742,0,0,повар
425611,0,0,повар
332009,0,0,повар
234350,0,0,повар
426478,0,0,повар
167229,0,0,повар
352642,0,0,повар
117477,0,0,повар
125890,0,0,повар
380358,0,0,повар
231577,0,0,повар
316408,0,0,повар
300017,0,0,повар
333825,0,0,повар
4306,0,0,повар
291330,0,0,повар
327750,0,0,повар
326067,0,0,повар
244736,0,0,повар
47454,0,0,повар
95558,0,0,повар
88056,0,0,повар
80352,0,0,повар
270817,0,0,повар
339677,0,0,повар
27886,0,0,повар
456387,0,0,повар
153074,0,0,повар
273240,0,0,повар
304628,0,0,повар
231935,0,0,повар
226314,0,0,повар
138790,0,0,повар
152023,0,0,повар
467178,0,0,повар
401790,0,0,повар
220004,0,0,повар
130515,0,0,повар
414327,0,0,повар
253516,0,0,повар
30606,0,0,повар
225898,0,0,повар
166288,0,0,повар
444641,0,0,повар
123668,0,0,повар
274359,0,0,повар
188625,0,0,повар
281073,0,0,повар
3082,0,0,повар
390954,0,0,повар
357999,0,0,повар
124466,0,0,повар
74267,0,0,повар
415156,0,0,повар
127121,0,0,повар
355666,0,0,повар
130843,0,0,повар
428009,0,0,повар
451461,0,0,повар
134667,0,0,повар
338292,0,0,повар
76462,0,0,повар
307041,0,0,повар
418984,0,0,повар
272732,0,0,повар
188846,0,0,повар
138736,0,0,повар
360504,0,0,повар
327687,0,0,повар
230678,0,0,повар
147544,0,0,повар
126141,0,0,повар
418238,0,0,повар
65838,0,0,повар
446964,0,0,повар
335856,0,0,повар
2018,0,0,повар
180013,0,0,повар
67755,0,0,повар
442406,0,0,повар
387367,0,0,повар
26536,0,0,повар
342417,0,0,повар
184320,0,0,повар
186350,0,0,повар
19645,0,0,повар
177341,0,0,повар
288499,0,0,повар
328701,0,0,повар
220394,0,0,повар
110918,0,0,повар
175285,0,0,повар
384245,0,0,повар
64560,0,0,повар
462103,0,0,повар
333070,0,0,повар
412544,0,0,повар
306577,0,0,повар
420926,0,0,повар
176462,0,0,повар
394098,0,0,повар
181297,0,0,повар
133502,0,0,повар
100569,0,0,повар
53090,0,0,повар
35264,0,0,повар
287290,0,0,повар
215681,0,0,повар
249193,0,0,повар
185079,0,0,повар
374391,0,0,повар
89902,0,0,повар
452197,0,0,повар
151917,0,0,повар
414568,0,0,повар
302861,0,0,повар
409466,0,0,повар
106325,0,0,повар
419004,0,0,повар
452579,0,0,повар
468901,0,0,повар
50504,0,0,повар
80639,0,0,повар
117870,0,0,повар
383232,0,0,повар
356665,0,0,повар
436175,0,0,повар
229060,0,0,повар
95335,0,0,повар
443336,0,0,повар
199063,0,0,повар
25989,0,0,повар
389226,0,0,повар
168926,0,0,повар
231733,0,0,повар
274033,0,0,повар
74104,0,0,повар
406439,0,0,повар
436881,0,0,повар
452020,0,0,повар
439215,0,0,повар
446081,0,0,повар
370353,0,0,повар
227075,0,0,повар
239326,0,0,повар
64191,0,0,повар
361534,0,0,повар
390596,0,0,повар
277514,0,0,повар
278595,0,0,повар
374358,0,0,повар
300179,0,0,повар
192617,0,0,повар
203467,0,0,повар
416366,0,0,повар
229469,0,0,повар
137661,0,0,повар
281842,0,0,повар
459284,0,0,повар
297030,0,0,повар
438383,0,0,повар
120489,0,0,повар
223919,0,0,повар
345057,0,0,повар
360044,0,0,повар
149266,0,0,повар
172214,0,0,повар
243348,0,0,повар
225287,0,0,повар
438518,0,0,повар
434297,0,0,повар
274608,0,0,повар
37406,0,0,повар
91566,0,0,повар
446969,0,0,повар
60243,0,0,повар
9532,0,0,повар
151066,0,0,повар
220588,0,0,повар
132959,0,0,повар
263439,0,0,повар
145348,0,0,повар
304043,0,0,повар
296732,0,0,повар
140409,0,0,повар
137935,0,0,повар
298726,0,0,повар
458479,0,0,повар
248990,0,0,повар
112157,0,0,повар
312603,0,0,повар
247828,0,0,повар
252665,0,0,повар
96090,0,0,повар
330028,0,0,повар
418067,0,0,повар
28194,0,0,повар
96168,0,0,повар
954,0,0,повар
59747,0,0,повар
276935,0,0,повар
45720,0,0,повар
169784,0,0,повар
348947,0,0,повар
156308,0,0,повар
401314,0,0,повар
425359,0,0,повар
84763,0,0,повар
115357,0,0,повар
106487,0,0,повар
174039,0,0,повар
184019,0,0,повар
258052,0,0,повар
65491,0,0,повар
373446,0,0,повар
158993,0,0,повар
195508,0,0,повар
113840,0,0,повар
68633,0,0,повар
412485,0,0,повар
185623,0,0,повар
451034,0,0,повар
161687,0,0,повар
40913,0,0,повар
75762,0,0,повар
257436,0,0,повар
241161,0,0,повар
126324,0,0,повар
447817,0,0,повар
307289,0,0,повар
157596,0,0,повар
378516,0,0,повар
10705,0,0,повар
133150,0,0,повар
54749,0,0,повар
209200,0,0,повар
183226,0,0,повар
425826,0,0,повар
8935,0,0,повар
299239,0,0,повар
258486,0,0,повар
17039,0,0,повар
201847,0,0,повар
460496,0,0,повар
285039,0,0,повар
212040,0,0,повар
466629,0,0,повар
224384,0,0,повар
383975,0,0,повар
54179,0,0,повар
241916,0,0,повар
70090,0,0,повар
125241,0,0,повар
125627,0,0,повар
467333,0,0,повар
65460,0,0,повар
147803,0,0,повар
289793,0,0,повар
385048,0,0,повар
194397,0,0,повар
50030,0,0,повар
89348,0,0,повар
132027,0,0,повар
175718,0,0,повар
65374,0,0,повар
433912,0,0,повар
155012,0,0,повар
301657,0,0,повар
426556,0,0,повар
362332,0,0,повар
116864,0,0,повар
59609,0,0,повар
178058,0,0,повар
216424,0,0,повар
187748,0,0,повар
437963,0,0,повар
159524,0,0,повар
319139,0,0,повар
377132,0,0,повар
427255,0,0,повар
228934,0,0,повар
435371,0,0,повар
219012,0,0,повар
116696,0,0,повар
340530,0,0,повар
358069,0,0,повар
259415,0,0,повар
420850,0,0,повар
443167,0,0,повар
69437,0,0,повар
299830,0,0,повар
10932,0,0,повар
318019,0,0,повар
448284,0,0,повар
49499,0,0,повар
306799,0,0,повар
78625,0,0,повар
151339,0,0,повар
136653,0,0,повар
90120,0,0,повар
434856,0,0,повар
149892,0,0,повар
126838,0,0,повар
37921,0,0,повар
376615,0,0,повар
28919,0,0,повар
305356,0,0,повар
379158,0,0,повар
357353,0,0,повар
115126,0,0,повар
129825,0,0,повар
93958,0,0,повар
217509,0,0,повар
390481,0,0,повар
85008,0,0,повар
295204,0,0,повар
134381,0,0,повар
122268,0,0,повар
327876,0,0,повар
332533,0,0,повар
30605,0,0,повар
413271,0,0,повар
47436,0,0,повар
468827,0,0,повар
80351,0,0,повар
87311,0,0,повар
309738,0,0,повар
7174,0,0,повар
468351,0,0,повар
150389,0,0,повар
150426,0,0,повар
180962,0,0,повар
144572,0,0,повар
438272,0,0,повар
198306,0,0,повар
62166,0,0,повар
353553,0,0,повар
422262,0,0,повар
154793,0,0,повар
191150,0,0,повар
445624,0,0,повар
440607,0,0,повар
309298,0,0,повар
153098,0,0,повар
439727,0,0,повар
77210,0,0,повар
421941,0,0,повар
273855,0,0,повар
313140,0,0,повар
288516,0,0,повар
442588,0,0,повар
373532,0,0,повар
347346,0,0,повар
111602,0,0,повар
188431,0,0,повар
279724,0,0,повар
295361,0,0,повар
375217,0,0,повар
190741,0,0,повар
297446,0,0,повар
147323,0,0,повар
382812,0,0,повар
402819,0,0,повар
340594,0,0,повар
377556,0,0,повар
343464,0,0,повар
76674,0,0,повар
189086,0,0,повар
434364,0,0,повар
383318,0,0,повар
77518,0,0,повар
203750,0,0,повар
286401,0,0,повар
333846,0,0,повар
220662,0,0,повар
67749,0,0,повар
135479,0,0,повар
82605,0,0,повар
359136,0,0,повар
389034,0,0,повар
73576,0,0,повар
234278,0,0,повар
75706,0,0,повар
233108,0,0,повар
117963,0,0,повар
185022,0,0,повар
423890,0,0,повар
168278,0,0,повар
2519,0,0,повар
201256,0,0,повар
41573,0,0,повар
440552,0,0,повар
423739,0,0,повар
411876,0,0,повар
206351,0,0,повар
80047,0,0,повар
101583,0,0,повар
389030,0,0,повар
451770,0,0,повар
359914,0,0,повар
309345,0,0,повар
34638,0,0,повар
69234,0,0,повар
59198,0,0,повар
89859,0,0,повар
158790,0,0,повар
262836,0,0,повар
204557,0,0,повар
212052,0,0,повар
443760,0,0,повар
308153,0,0,повар
282449,0,0,повар
192693,0,0,повар
309402,0,0,повар
198682,0,0,повар
414377,0,0,повар
58104,0,0,повар
92352,0,0,повар
421140,0,0,повар
64049,0,0,повар
280824,0,0,повар
195884,0,0,повар
345395,0,0,повар
369539,0,0,повар
176328,0,0,повар
81739,0,0,повар
35657,0,0,повар
19648,0,0,повар
461420,0,0,повар
150712,0,0,повар
241420,0,0,повар
289831,0,0,повар
367534,0,0,повар
97968,0,0,повар
107426,0,0,повар
70383,0,0,повар
310966,0,0,повар
289062,0,0,повар
143434,0,0,повар
39542,0,0,повар
77450,0,0,повар
67147,0,0,повар
15868,0,0,повар
176532,0,0,повар
321565,0,0,повар
353949,0,0,повар
374624,0,0,повар
463889,0,0,повар
442728,0,0,повар
312555,0,0,повар
340043,0,0,повар
293834,0,0,повар
451625,0,0,повар
81886,0,0,повар
373313,0,0,повар
213174,0,0,повар
320110,0,0,повар
466370,0,0,повар
80588,0,0,повар
416218,0,0,повар
196337,0,0,повар
449654,0,0,повар
38460,0,0,повар
422311,0,0,повар
390019,0,0,повар
53704,0,0,повар
459521,0,0,повар
237528,0,0,повар
31580,0,0,повар
288430,0,0,повар
53155,0,0,повар
172711,0,0,повар
338718,0,0,повар
457279,0,0,повар
379193,0,0,повар
295413,0,0,повар
354123,0,0,повар
307350,0,0,повар
69826,0,0,повар
271537,0,0,повар
303730,0,0,повар
162593,0,0,повар
26147,0,0,повар
81869,0,0,повар
126385,0,0,повар
314975,0,0,повар
286855,0,0,повар
61549,0,0,повар
228006,0,0,повар
159782,0,0,повар
445989,0,0,повар
75369,0,0,повар
64017,0,0,повар
463866,0,0,повар
446168,0,0,повар
133299,0,0,повар
3171,0,0,повар
177927,0,0,повар
108631,0,0,повар
328098,0,0,повар
72524,0,0,повар
178794,0,0,повар
273930,0,0,повар
279743,0,0,повар
200793,0,0,повар
449289,0,0,повар
144385,0,0,повар
76562,0,0,повар
145193,0,0,повар
367057,0,0,повар
350622,0,0,повар
397616,0,0,повар
317970,0,0,повар
434569,0,0,повар
156075,0,0,повар
375815,0,0,повар
363269,0,0,повар
316595,0,0,повар
26612,0,0,повар
183779,0,0,повар
81992,0,0,повар
329391,0,0,повар
245754,0,0,повар
468073,0,0,повар
150180,0,0,повар
433605,0,0,повар
391029,0,0,повар
7723,0,0,повар
209227,0,0,повар
167507,0,0,повар
264414,0,0,повар
140822,0,0,повар
42736,0,0,повар
186320,0,0,повар
433382,0,0,повар
114807,0,0,повар
165772,0,0,повар
411715,0,0,повар
28866,0,0,повар
123555,0,0,повар
209942,0,0,повар
173642,0,0,повар
278831,0,0,повар
331365,0,0,повар
102733,0,0,повар
163785,0,0,повар
26453,0,0,повар
281931,0,0,повар
153366,0,0,повар
61274,0,0,повар
136105,0,0,повар
20424,0,0,повар
49433,0,0,повар
32951,0,0,повар
302804,0,0,повар
277979,0,0,повар
339106,0,0,повар
8824,0,0,повар
243086,0,0,повар
200961,0,0,повар
71998,0,0,повар
10668,0,0,повар
452195,0,0,повар
342470,0,0,повар
307371,0,0,повар
249783,0,0,повар
246906,0,0,повар
352952,0,0,повар
34798,0,0,повар
446920,0,0,повар
418662,0,0,повар
33187,0,0,повар
115257,0,0,повар
280524,0,0,повар
462143,0,0,повар
369167,0,0,повар
72401,0,0,повар
318402,0,0,повар
237206,0,0,повар
45609,0,0,повар
81609,0,0,повар
147133,0,0,повар
294861,0,0,повар
110367,0,0,повар
144735,0,0,повар
142437,0,0,повар
249087,0,0,повар
78599,0,0,повар
17687,0,0,повар
419159,0,0,повар
419950,0,0,повар
455136,0,0,повар
47440,0,0,повар
247727,0,0,повар
50198,0,0,повар
306036,0,0,повар
392096,0,0,повар
338890,0,0,повар
122706,0,0,повар
143122,0,0,повар
319438,0,0,повар
46757,0,0,повар
224698,0,0,повар
88346,0,0,повар
73297,0,0,повар
89779,0,0,повар
395938,0,0,повар
247991,0,0,повар
163933,0,0,повар
189867,0,0,повар
343528,0,0,повар
445521,0,0,повар
183587,0,0,повар
389505,0,0,повар
77959,0,0,повар
272994,0,0,повар
388938,0,0,повар
433527,0,0,повар
299453,0,0,повар
402324,0,0,повар
269838,0,0,повар
418558,0,0,повар
141682,0,0,повар
14681,0,0,повар
155195,0,0,повар
317587,0,0,повар
237610,0,0,повар
40528,0,0,повар
85881,0,0,повар
244939,0,0,повар
223376,0,0,повар
156415,0,0,повар
100016,0,0,повар
283466,0,0,повар
313253,0,0,повар
84450,0,0,повар
285700,0,0,повар
1269,0,0,повар
235958,0,0,повар
113848,0,0,повар
273899,0,0,повар
123419,0,0,повар
181465,0,0,повар
31953,0,0,повар
421745,0,0,повар
228843,0,0,повар
164640,0,0,повар
381546,0,0,повар
27023,0,0,повар
260262,0,0,повар
126576,0,0,повар
215682,0,0,повар
308452,0,0,повар
58132,0,0,повар
8967,0,0,повар
390791,0,0,повар
235781,0,0,повар
82237,0,0,повар
129722,0,0,повар
418707,0,0,повар
437417,0,0,повар
217204,0,0,повар
14412,0,0,повар
365697,0,0,повар
85294,0,0,повар
419486,0,0,повар
110187,0,0,повар
436950,0,0,повар
73637,0,0,повар
93227,0,0,повар
433120,0,0,повар
215492,0,0,повар
148261,0,0,повар
150037,0,0,повар
86671,0,0,повар
225566,0,0,повар
259666,0,0,повар
424117,0,0,повар
352454,0,0,повар
73547,0,0,повар
75503,0,0,повар
174480,0,0,повар
356090,0,0,повар
110098,0,0,повар
158834,0,0,повар
404613,0,0,повар
11097,0,0,повар
95108,0,0,повар
164648,0,0,повар
313319,0,0,повар
347182,0,0,повар
58966,0,0,повар
310155,0,0,повар
463927,0,0,повар
179550,0,0,повар
190394,0,0,повар
166802,0,0,повар
460691,0,0,повар
144925,0,0,повар
136867,0,0,повар
1234,0,0,повар
34915,0,0,повар
295145,0,0,повар
442457,0,0,повар
435944,0,0,повар
397199,0,0,повар
200629,0,0,повар
258712,0,0,повар
235609,0,0,повар
193506,0,0,повар
226715,0,0,повар
374288,0,0,повар
251750,0,0,повар
116650,0,0,повар
121836,0,0,повар
198485,0,0,повар
110746,0,0,повар
436858,0,0,повар
186648,0,0,повар
456234,0,0,повар
187335,0,0,повар
268614,0,0,повар
417889,0,0,повар
347650,0,0,повар
12328,0,0,повар
114668,0,0,повар
94717,0,0,повар
450745,0,0,повар
426930,0,0,повар
122805,0,0,повар
220913,0,0,повар
389917,0,0,повар
204613,0,0,повар
467976,0,0,повар
224996,0,0,повар
382936,0,0,повар
451587,0,0,повар
197175,0,0,повар
157293,0,0,повар
216925,0,0,повар
395001,0,0,повар
138326,0,0,повар
243940,0,0,повар
313943,0,0,повар
245766,0,0,повар
357054,0,0,повар
318731,0,0,повар
328334,0,0,повар
234717,0,0,повар
274553,0,0,повар
210470,0,0,повар
208099,0,0,повар
203106,0,0,повар
405670,0,0,повар
408237,0,0,повар
91634,0,0,повар
431272,0,0,повар
255794,0,0,повар
341859,0,0,повар
232948,0,0,повар
311578,0,0,повар
334036,0,0,повар
201748,0,0,повар
18708,0,0,повар
121514,0,0,повар
319803,0,0,повар
50707,0,0,повар
428322,0,0,повар
74981,0,0,повар
324814,0,0,повар
181766,0,0,повар
135972,0,0,повар
4358,0,0,повар
324746,0,0,повар
281618,0,0,повар
395300,0,0,повар
449882,0,0,повар
365364,0,0,повар
143801,0,0,повар
429997,0,0,повар
425281,0,0,повар
181570,0,0,повар
13727,0,0,повар
419019,0,0,повар
277292,0,0,повар
346016,0,0,повар
95904,0,0,повар
457191,0,0,повар
69704,0,0,повар
43231,0,0,повар
206327,0,0,повар
38250,0,0,повар
426702,0,0,повар
283749,0,0,повар
336095,0,0,повар
3213,0,0,повар
464799,0,0,повар
240686,0,0,повар
319244,0,0,повар
215336,0,0,повар
120711,0,0,повар
293742,0,0,повар
198131,0,0,повар
231455,0,0,повар
257057,0,0,повар
368501,0,0,повар
218484,0,0,повар
254756,0,0,повар
48240,0,0,повар
46839,0,0,повар
213380,0,0,повар
386248,0,0,повар
139483,0,0,повар
387750,0,0,повар
214322,0,0,повар
393207,0,0,повар
374351,0,0,повар
243746,0,0,повар
138541,0,0,повар
241935,0,0,повар
58476,0,0,повар
358016,0,0,повар
13688,0,0,повар
210293,0,0,повар
267870,0,0,повар
197700,0,0,повар
245137,0,0,повар
149024,0,0,повар
443827,0,0,повар
395293,0,0,повар
80417,0,0,повар
10164,0,0,повар
420320,0,0,повар
444226,0,0,повар
454056,0,0,повар
237686,0,0,повар
418288,0,0,повар
168047,0,0,повар
180256,0,0,повар
303095,0,0,повар
51484,0,0,повар
25730,0,0,повар
279535,0,0,повар
456306,0,0,повар
362887,0,0,повар
140472,0,0,повар
404877,0,0,повар
293195,0,0,повар
49511,0,0,повар
22337,0,0,повар
61232,0,0,повар
133445,0,0,повар
381050,0,0,повар
414604,0,0,повар
126762,0,0,повар
38251,0,0,повар
159110,0,0,повар
113324,0,0,повар
104141,0,0,повар
405777,0,0,повар
2016,0,0,повар
278993,0,0,повар
100198,0,0,повар
51968,0,0,повар
358792,0,0,повар
486,0,0,повар
279098,0,0,повар
341839,0,0,повар
400014,0,0,повар
319203,0,0,повар
364353,0,0,повар
275371,0,0,повар
108328,0,0,повар
446273,0,0,повар
82029,0,0,повар
374363,0,0,повар
365113,0,0,повар
316172,0,0,повар
85385,0,0,повар
316892,0,0,повар
20007,0,0,повар
226305,0,0,повар
366735,0,0,повар
446548,0,0,повар
159820,0,0,повар
441170,0,0,повар
383883,0,0,повар
318913,0,0,повар
225820,0,0,повар
45734,0,0,повар
170185,0,0,повар
284430,0,0,повар
369295,0,0,повар
203041,0,0,повар
459364,0,0,повар
210724,0,0,повар
188725,0,0,повар
58450,0,0,повар
445366,0,0,повар
458457,0,0,повар
268769,0,0,повар
229308,0,0,повар
64893,0,0,повар
116174,0,0,повар
326132,0,0,повар
216916,0,0,повар
111170,0,0,повар
221788,0,0,повар
359747,0,0,повар
361912,0,0,повар
156716,0,0,повар
21864,0,0,повар
443975,0,0,повар
364167,0,0,повар
152406,0,0,повар
443133,0,0,повар
29326,0,0,повар
304173,0,0,повар
315364,0,0,повар
164265,0,0,повар
228924,0,0,повар
205366,0,0,повар
110637,0,0,повар
338869,0,0,повар
146796,0,0,повар
24581,0,0,повар
246886,0,0,повар
72306,0,0,повар
114672,0,0,повар
134083,0,0,повар
122266,0,0,повар
428461,0,0,повар
336033,0,0,повар
28037,0,0,повар
460705,0,0,повар
234679,0,0,повар
83295,0,0,повар
276347,0,0,повар
332935,0,0,повар
275569,0,0,повар
103919,0,0,повар
187630,0,0,повар
462167,0,0,повар
348287,0,0,повар
240010,0,0,повар
327013,0,0,повар
235500,0,0,повар
224398,0,0,повар
150122,0,0,повар
387229,0,0,повар
337796,0,0,повар
259400,0,0,повар
42860,0,0,повар
146444,0,0,повар
174197,0,0,повар
375174,0,0,повар
285804,0,0,повар
147781,0,0,повар
198944,0,0,повар
425275,0,0,повар
227639,0,0,повар
446886,0,0,повар
183764,0,0,повар
396293,0,0,повар
250272,0,0,повар
370721,0,0,повар
372022,0,0,повар
446389,0,0,повар
72197,0,0,повар
456459,0,0,повар
122736,0,0,повар
216695,0,0,повар
250210,0,0,повар
57940,0,0,повар
118625,0,0,повар
90568,0,0,повар
450120,0,0,повар
138778,0,0,повар
58241,0,0,повар
171990,0,0,повар
421276,0,0,повар
60396,0,0,повар
411585,0,0,повар
95020,0,0,повар
244634,0,0,повар
290886,0,0,повар
180968,0,0,повар
435321,0,0,повар
222767,0,0,повар
399771,0,0,повар
303160,0,0,повар
390507,0,0,повар
369396,0,0,повар
412031,0,0,повар
291818,0,0,повар
143294,0,0,повар
231057,0,0,повар
453127,0,0,повар
170053,0,0,повар
113708,0,0,повар
362006,0,0,повар
228473,0,0,повар
425014,0,0,повар
205006,0,0,повар
431594,0,0,повар
132462,0,0,повар
114317,0,0,повар
191044,0,0,повар
314690,0,0,повар
356919,0,0,повар
13346,0,0,повар
318025,0,0,повар
416281,0,0,повар
79980,0,0,повар
446911,0,0,повар
322741,0,0,повар
180802,0,0,повар
140660,0,0,повар
445956,0,0,повар
254519,0,0,повар
219724,0,0,повар
41751,0,0,повар
262965,0,0,повар
9,0,0,повар
354776,0,0,повар
258196,0,0,повар
174107,0,0,повар
468458,0,0,повар
271951,0,0,повар
328850,0,0,повар
431992,0,0,повар
295144,0,0,повар
179080,0,0,повар
124690,0,0,повар
276536,0,0,повар
391911,0,0,повар
227211,0,0,повар
402590,0,0,повар
285469,0,0,повар
448169,0,0,повар
443469,0,0,повар
23132,0,0,повар
80444,0,0,повар
159049,0,0,повар
44787,0,0,повар
318139,0,0,повар
